config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamReader.cpp.o);llvm::BinaryStreamReader::readBytes(llvm::ArrayRef<unsigned char>&, unsigned int);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamReader.cpp.o);llvm::BinaryStreamReader::readWideString(llvm::ArrayRef<unsigned short>&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(BinaryStreamRef.cpp.o);llvm::BinaryStreamRef::BinaryStreamRef(llvm::BinaryStream&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(ConvertUTFWrapper.cpp.o);llvm::convertUTF16ToUTF8String(llvm::ArrayRef<unsigned short>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ECError::ID;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);vtable for llvm::ErrorList;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorList::ID;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(FormatVariadic.cpp.o);llvm::detail::format_adapter::anchor();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::WritableMemoryBuffer::getNewMemBuffer(unsigned long, llvm::Twine const&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(NativeFormatting.cpp.o);llvm::isPrefixedHexStyle(llvm::HexPrintStyle);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(NativeFormatting.cpp.o);llvm::write_integer(llvm::raw_ostream&, unsigned int, unsigned long, llvm::IntegerStyle);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(NativeFormatting.cpp.o);llvm::write_hex(llvm::raw_ostream&, unsigned long, llvm::HexPrintStyle, llvm::Optional<unsigned long>);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(StringRef.cpp.o);llvm::consumeUnsignedInteger(llvm::StringRef&, unsigned int, unsigned long long&);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(StringRef.cpp.o);llvm::StringRef::startswith_lower(llvm::StringRef) const;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(Twine.cpp.o);llvm::Twine::str[abi:cxx11]() const;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(long);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_svector_ostream;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(unsigned long);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream;DefinedKind
