config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::OptionValueCopy<bool>::compare(llvm::cl::GenericOptionValue const&) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::printOptionInfo(unsigned long) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;std::_Function_handler<void (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&), llvm::cl::opt<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::Callback::'lambda'(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)>::_M_invoke(std::_Any_data const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::getOptionWidth() const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;void std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > >::_M_realloc_insert<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >*, std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > > >, std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >&&);DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageExporterJson.cpp.o;vtable for llvm::CoverageExporterJson;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageExporterLcov.cpp.o;vtable for llvm::CoverageExporterLcov;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::LineCoverageFilter;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;llvm::CoverageFiltersMatchAll::matches(llvm::coverage::CoverageMapping const&, llvm::coverage::FunctionRecord const&) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::CoverageFilters;DefinedKind
